Rank	Word	Frequency
1	하야	519
2	말	256
3	사람	227
4	우리	173
5	이노	144
6	나	130
7	그것	128
8	안이	127
9	가티	113
10	생각	112
11	섯다	112
12	무엇	109
13	新聞	98
14	先生	97
15	하얏다	95
16	朝鮮	95
17	가지	88
18	民衆	87
19	너	84
20	自己	80
21	모든	79
22	금패	79
23	春星	75
24	다시	70
25	하엿다	70
26	눈	69
27	事實	67
28	藝術	65
29	運動	58
30	하나	58
31	보고	58
32	손	54
33	듯이	54
34	수가	53
35	무슨	53
36	일이	51
37	社會	51
38	눈물	50
39	소리	50
40	되엿다	49
41	기사	48
42	불	48
43	마음	48
44	피요	48
45	英淑	47
46	東亞日報	46
47	思想	44
48	世界	43
49	머리	43
50	開闢	42
51	生活	41
52	집	41
53	편지	41
54	主義	40
55	서울	40
56	잇슬	39
57	社會主義	39
58	意味	38
59	朝鮮人	38
60	리하	37
61	사랑	37
62	晶愛	36
63	어대	34
64	얼마나	34
65	여긔	33
66	勿論	33
67	까닭	33
68	이나	33
69	다른	33
70	다만	33
71	아모	33
72	朝鮮日報	33
73	露西亞	33
74	昌爕	33
75	동안	32
76	안코	31
77	부터	31
78	多數	31
79	今日	31
80	가치	31
81	하랴	30
82	입	30
83	자긔	30
84	로써	29
85	革命	29
86	모양	29
87	이제	29
88	自殺	29
89	얼골	29
90	印度	29
91	깐듸	29
92	人間	28
93	如何	28
94	누구	28
95	이면	28
96	價値	28
97	이란	27
98	文學	27
99	要求	27
100	나무	27
101	잡지	26
102	所謂	26
103	이오	26
104	한번	26
105	現在	26
106	必要	26
107	雜誌	26
108	학생	26
109	잇스	25
110	世上	25
111	排斥	25
112	가슴	25
113	가장	24
114	거리	24
115	報道	24
116	大膽	24
117	彩玉	24
118	거짓말	24
119	幸福	24
120	개벽	23
121	제호	23
122	발행	23
123	제목	23
124	형태	23
125	서서	23
126	問題	23
127	하얏스	23
128	실혀	23
129	日本人	23
130	靑年	23
131	人類	23
132	발	23
133	讀者	23
134	新天地	23
135	그이	23
136	얼굴	23
137	利害	23
138	第一	22
139	以上	22
140	現代	22
141	人生	22
142	또한	22
143	여러	22
144	一般	22
145	그러케	22
146	꿈	22
147	거긔	22
148	雪香	22
149	한우	22
150	只今	21
151	하니	21
152	果然	21
153	言論	21
154	自由	21
155	當局者	21
156	지금	21
157	主張	21
158	간다	21
159	십헛다	21
160	가비	21
161	藝術家	21
162	하든	20
163	經營	20
164	女子	20
165	生命	20
166	하라	20
167	당신	20
168	男子	20
169	宗敎	20
170	언제	19
171	階級	19
172	現象	19
173	自身	19
174	때문	19
175	使用	19
176	勞働者	19
177	開催	19
178	혼자	19
179	人格	19
180	압헤	19
181	바람	19
182	團結	19
183	權力	19
184	花羅	19
185	態度	18
186	同時	18
187	眞理	18
188	努力	18
189	스스로	18
190	로부터	18
191	日本	18
192	當局	18
193	政府	18
194	時代	18
195	人心	18
196	나라	18
197	고개	18
198	한참	18
199	물	18
200	敎師	18
201	迷信	18
202	마는	17
203	支配	17
204	階級的	17
205	처음	17
206	組織	17
207	幹部	17
208	코저	17
209	저서	17
210	엇더케	17
211	記事	17
212	글세	17
213	森林	17
214	안핫	17
215	氣分	16
216	行爲	16
217	關係	16
218	活動	16
219	더욱	16
220	亦是	16
221	一種	16
222	注意	16
223	時間	16
224	最近	16
225	업스	16
226	일다	16
227	가트	16
228	批判	16
229	後援	16
230	結局	16
231	오늘	16
232	하얏	15
233	하겟다	15
234	表現	15
235	結果	15
236	大槪	15
237	어서	15
238	마치	15
239	戀愛	15
240	無限	15
241	다가	15
242	인지	15
243	어머니	15
244	귀	15
245	精神	15
246	계집	15
247	諸公	15
248	以外	14
249	所有	14
250	當然	14
251	누가	14
252	流行	14
253	當時	14
254	實現	14
255	事業	14
256	노코	14
257	보지	14
258	낫다	14
259	眞正	14
260	文明	14
261	學生	14
262	露國	14
263	얼마	14
264	서로	14
265	揭載	14
266	內容	14
267	노래	14
268	그릴	14
269	아래	14
270	인젠	14
271	英國	14
272	필자	13
273	업슬	13
274	되얏다	13
275	滋味	13
276	現實	13
277	超越	13
278	無産階級	13
279	萬一	13
280	理由	13
281	그대로	13
282	基地	13
283	動機	13
284	爲先	13
285	反對	13
286	方法	13
287	아아	13
288	보아	13
289	안저	13
290	一層	13
291	不平	13
292	바이	13
293	한가지	13
294	發表	13
295	理想	13
296	인제	13
297	치마	13
298	저녁	13
299	銀珠	13
300	아츰	13
301	國民主義	13
302	權力的	13
303	크게	12
304	吾人	12
305	文藝	12
306	罪惡	12
307	方面	12
308	대로	12
309	宋氏	12
310	收入	12
311	其他	12
312	겨우	12
313	原因	12
314	個人	12
315	崇拜	12
316	졍말	12
317	한울	12
318	過去	12
319	每日申報	12
320	不偏不黨	12
321	決定	12
322	어째	12
323	建設	12
324	第回	12
325	뿔쪼아	12
326	기생	12
327	個人主義	12
328	로서	11
329	잇슴	11
330	自覺	11
331	明白	11
332	發達	11
333	金錢	11
334	發生	11
335	手段	11
336	將來	11
337	希望	11
338	同情	11
339	보기	11
340	靈魂	11
341	虛僞	11
342	먼저	11
343	아모리	11
344	하리	11
345	거름	11
346	發行	11
347	權利	11
348	權威	11
349	歷史	11
350	每申	11
351	그림	11
352	대답	11
353	무얼	11
354	그럿치	11
355	시작	11
356	엇다	11
357	오지	11
358	親舊	11
359	모쓰	11
360	웃음	11
361	구경	11
362	象徵	11
363	少數	11
364	本日	11
365	獨立運動	11
366	私有財産制度	10
367	創作	10
368	色彩	10
369	地位	10
370	多大	10
371	存在	10
372	個性	10
373	民衆的	10
374	비로소	10
375	萬圓	10
376	不知	10
377	當初	10
378	民族	10
379	오늘날	10
380	거의	10
381	어더	10
382	더욱이	10
383	妓生	10
384	目的	10
385	一部	10
386	少年	10
387	더구나	10
388	하자	10
389	政治	10
390	忠實	10
391	不幸	10
392	그림자	10
393	그날	10
394	살림	10
395	보고서	10
396	보이지	10
397	암만	10
398	어떠케	10
399	詩人	10
400	가운데	10
